session_id,RaceEthCategory,WhiteCondition,TooFast,WhiteBlackBIATGood,WhiteBlackBIATBad,WhiteAsianBIATGood,WhiteAsianBIATBad,WhiteHispanicBIATGood,WhiteHispanicBIATBad,AsianNeg,AsianPos,BlackNeg,BlackPos,HispNeg,HispPos,WhiteNeg,WhitePos,AsianCulturalWarmth,BlackCulturalWarmth,HispCulturalWarmth,WhiteCulturalWarmth,WhiteAsianCultPref,WhiteBlackCultPref,WhiteHispCultPref,WhiteAsianExp,WhiteBlackExp,WhiteHispExp,Age,Citizenship,Residence,Ethnicity,Race,Gender,CultPrfWhite,PrefWhitePos,PrefWhiteNeg
7258277,White,Hispanic,0, , , , ,.661283180328391,.664027200544842, , , , , , , , , , , , , , , , , , ,43,us,us,2,White,f, , , 
7258291,White,Asian,0, , ,-.248105810182033,-.0216456890157086, , ,1,4, , , , ,1,4,4, , ,6,2, , ,0, , ,49,us,us,2,White,m,2,0,0
7258320,White,Black,0,1.0005472005343,.569846091350989, , , , , , ,2,4, , ,1,5, ,3, ,7, ,2, , ,1, ,59,us,sm,2,White,f,2,1,1
7258330,White,Black,0,.668541664782244,.429328607712624, , , , , , ,1,3, , ,1,3, ,4, ,4, ,0, , ,0, ,30,us,sm,2,White,m,0,0,0
7258337,White,Asian,0, , ,-.200521675957639,.216923538789407, , ,2,3, , , , ,2,4,4, , ,7,2, , ,2, , ,42,us,sm,2,White,m,2,1,0
7258338,Hispanic, ,0, , , , ,-.934145091324845,.17268111009329, , , , ,3,4,4,2, , ,2,7, , ,3, , ,-1,35,us,us,1,More than one race - Other,m,3,-2,-1
7258367,White,Asian,0, , ,-.0999738747338319,.352090160715035, , ,1,5, , , , ,1,5,4, , ,4,0, , ,0, , ,47,us,sm,2,White,f,0,0,0
7258373,White,Hispanic,0, , , , ,-.0281789429274789,1.12938352374737, , , , ,2,5,1,5, , ,6,7, , ,2, , ,0,53,us,us,.,White,f,2,0,1
7258385,White,Black,0,.227223554501821,-.305642539169552, , , , , , ,1,5, , ,1,5, ,2, ,7, ,2, , ,0, ,48,us,us,2,White,f,2,0,0
7258411,Hispanic, ,0, , , , ,-1.09012119357794,-.0298434551449078, , , , ,2,4,3,4, , ,2,7, , ,3, , ,-3,21,us,sm,1,Other or Unknown,f,3,0,-1
7258416,Hispanic, ,0, , , , ,.156819108901992,1.13186210835359, , , , ,1,5,1,5, , ,3,7, , ,2, , ,0,20,us,sm,1,White,f,2,0,0
7258422,White,Black,.0078125,-.0581831276720079,.472973639935518, , , , , , ,1,3, , ,1,5, ,4, ,4, ,0, , ,0, ,24,us,sm,2,White,m,0,2,0
7258545,White,Hispanic,0, , , , ,-.108869283108887,.287454137865914, , , , ,3,3,3,3, , ,4,4, , ,0, , ,0,23,us,us,2,White,m,0,0,0
7258571,White,Asian,.3203125, , , ,-.152312361593624, , ,1,4, , , , ,3,3,4, , ,6,0, , ,0, , ,22,us,us,2,White,m,0,-1,-2
7258590,White,Hispanic,0, , , , ,.331832033466714,.217250057959762, , , , ,1,5,1,5, , ,3,6, , ,1, , ,0,56,us,us,2,White,f,1,0,0
7258647,White,Hispanic,0, , , , ,.119155928157381,-.0429449859954978, , , , ,1,5,1,4, , ,3,3, , ,2, , ,0,42,us,sm,2,White,f,2,-1,0
7258651,Black, ,0,-.275517614037421,.327753916456244, , , , , , ,2,3, , ,3,2, ,2, ,3, ,3, , ,-1, ,35,us,us,2,Black or African American,m,3,-1,-1
7258677,White,Black,.015625,.223688399286287,.419979890577028, , , , , , ,1,2, , ,2,1, ,6, ,6, ,1, , ,-2, ,24,us,us,2,White,m,1,-1,-1
7258678,White,Asian,0, , ,1.27792805723657,1.18402637616764, , ,2,3, , , , ,2,4,7, , ,3,0, , ,1, , ,51,us,us,2,White,f,0,1,0
7258686,Black, ,0,.133751287827554,.181138548962352, , , , , , ,1,5, , ,2,4, ,2, ,7, ,3, , ,-2, ,56,us,sm,1,Black or African American,f,3,-1,-1
7258700,Hispanic, , , , , , , , , , , , ,2,2,2,2, , ,1,7, , ,3, , ,1,28,us,us,1,White,m,3,0,0
7258753,Black, ,0,-.484939277420052,.955266824076552, , , , , , , , , , , , , , , , , , , , , , ,43,us,sm,2,Black or African American,f, , , 
7258784,Black, ,.0234375,-.0975047200925162,.154107012913135, , , , , , ,3,3, , ,3,2, ,2, ,7, ,2, , ,-1, ,17,us,us,2,Black or African American,f,2,-1,0
7258822,White,Hispanic, , , , , , , , , , , ,2,4,1,4, , ,3,5, , ,1, , ,0,40,us,sm,2,White,f,1,0,1
7258842,White,Hispanic, , , , , ,-.0836276490353738, , , , , , , , , , , , , , , , , , , ,48,us,us,3,White,m, , , 
7258910,White,Asian,.0234375, , ,.89874319152488,.87138537820549, , ,2,2, , , , ,1,5,3, , ,7,3, , ,3, , ,24,us,us,2,White,f,3,3,1
7258916,Hispanic, , , , , , , , , , , , ,1,4,3,3, , ,2,7, , ,3, , ,-2,42,us,us,1,Black or African American,f,3,-1,-2
7258927,Black, ,0,-.986542739521337,-1.61009737726047, , , , , , ,1,5, , ,2,3, ,1, ,7, ,3, , ,-3, ,42,us,us,1,Black or African American,f,3,-2,-1
7258951,Hispanic, ,0, , , , ,-1.23611908068511,-1.39133272777036, , , , ,1,4,3,3, , ,2,7, , ,3, , ,-2,42,us,us,1,Black or African American,f,3,-1,-2
7258960,White,Asian, , , , , , , ,2,3, , , , ,1,4,3, , ,3,2, , ,1, , ,48,us,sm,2,White,f,2,1,1
7258982,White,Hispanic,0, , , , ,.729623927826342,1.14829477544876, , , , ,1,2,1,4, , ,4,4, , ,1, , ,1,56,us,us,.,White,m,1,2,0
7258983,White,Hispanic,0, , , , ,.229819055053067,.681575705359399, , , , ,3,3,2,4, , ,4,7, , ,1, , ,1,21,us,sm,2,White,f,1,1,1
7259000,Hispanic, ,0, , , , ,.236466757734258,-.156452175195822, , , , ,1,3,1,3, , ,4,4, , ,2, , ,0,40,us,us,1,More than one race - Other,f,2,0,0
7259012,Hispanic, ,0, , , , ,.343408257678526,.596543582573594, , , , ,1,1,1,1, , ,3,7, , ,2, , ,0,18,us,sm,1,More than one race - Black/White,m,2,0,0
7259147,Hispanic, ,0, , , , ,.670580493858255,.342784199031223, , , , ,1,3,1,3, , ,5,6, , ,-2, , ,-1,20,us,us,1,Other or Unknown,m,-2,0,0
7259160,Hispanic, ,0, , , , ,-.621023997880864,-.535510138813077, , , , , , , , , , , , , , , , , , ,20,us,us,1,Other or Unknown,m, , , 
7259161,White,Black,0,-.106097709522612,-.496518967885608, , , , , , ,1,4, , ,1,4, ,6, ,6, ,0, , ,0, ,30,us,sm,2,White,m,0,0,0
7259235,Hispanic, ,0, , , , ,-.579793644373948,.306356079253972, , , , ,1,4,2,4, , ,4,4, , ,0, , ,0,53,us,de,1,White,f,0,0,-1
7259260,White,Black,0,1.02181793297755,.607073885833044, , , , , , ,2,3, , ,1,4, ,3, ,6, ,3, , ,2, ,15,us,sm,2,White,f,3,1,1
7259263,White,Asian,0, , ,-.193413241566483,-.305787370701924, , ,1,2, , , , ,2,2,2, , ,7,2, , ,0, , ,62,us,sm,2,White,f,2,0,-1
7259316,Black, ,.1328125,-.334945422940856,-.0417883345286856, , , , , , ,2,4, , ,2,4, ,2, ,7, ,3, , ,0, ,49,us,us,2,Black or African American,f,3,0,0
7259319,Black, , , ,-.0687738958661605, , , , , , , , , , , , , , , , , , , , , , ,46,us,us,2,Black or African American,f, , , 
7259337,White,Black,0,-.329429359137117,.23897249675674, , , , , , ,1,2, , ,1,2, ,3, ,4, ,1, , ,0, ,55,us,sm,2,White,m,1,0,0
7259388,White,Hispanic,0, , , , ,-.186852645969011,-.530123438235822, , , , ,1,5,2,3, , ,2,3, , ,2, , ,-1,21,us,sm,2,White,f,2,-2,-1
7259401,White,Asian,0, , ,.261163273566099,.708286670657034, , ,2,3, , , , ,1,3,6, , ,7,2, , ,1, , ,57,us,sm,2,White,f,2,0,1
7259402,Black, , , , , , , , , , ,1,4, , ,1,4, ,1, ,7, ,3, , ,0, ,49,us,us,3,Black or African American,f,3,0,0
7259445,Hispanic, ,0, , , , ,-.305375393417437,.0810200136088569, , , , ,1,4,1,4, , ,1,6, , ,2, , ,-1,20,us,us,1,American Indian/Alaska Native,m,2,0,0
7259475,White,Asian,0, , ,.281492394792728,.957582894514201, , ,1,5, , , , ,1,5,2, , ,7,3, , ,0, , ,65,us,us,2,White,m,3,0,0
7259476,White,Black,.8046875, , , , , , , , ,3,3, , ,1,5, ,3, ,3, ,3, , ,0, ,28,us,us,2,White,f,3,2,2
7259499,White,Black,0,.626164789886092,.676528772602829, , , , , , ,2,4, , ,2,4, ,3, ,6, ,2, , ,0, ,23,us,us,2,White,m,2,0,0
7259534,Black, ,0,.225313527414544,.814389709212364, , , , , , ,3,2, , ,3,2, ,1, ,7, ,3, , ,-1, ,38,us,us,2,Black or African American,m,3,0,0
7259572,Black, ,0,-.128838532815246,.305416142770133, , , , , , ,1,1, , ,1,1, ,4, ,4, ,0, , ,0, ,31,us,sm,.,Black or African American,f,0,0,0
7259611,White,Hispanic, , , , , , , , , , , ,2,5,3,3, , ,3,6, , ,2, , ,0,41,us,sm,2,White,f,2,-2,-1
7259631,White,Black,0,-.0851133942491316,.33939909325275, , , , , , ,1,2, , ,1,2, ,4, ,7, ,1, , ,1, ,44,us,sm,2,White,f,1,0,0
7259656,White,Black,0,.86648903374366,.527260033696227, , , , , , ,3,4, , ,2,5, ,6, ,7, ,0, , ,1, ,32,us,sm,2,White,f,0,1,1
7259732,White,Black,0,.581670625019669,.811099571303742, , , , , , ,2,4, , ,3,5, ,3, ,3, ,1, , ,0, ,19,us,us,2,White,f,1,1,-1
7259750,Hispanic, ,0, , , , ,-.920080143454262,.337763762693991, , , , ,2,4,2,4, , ,2,4, , ,2, , ,0,50,us,sm,1,Other or Unknown,f,2,0,0
7259777,White,Hispanic,0, , , , ,.691649529364404,.395602220668375, , , , ,2,5,1,5, , ,5,6, , ,2, , ,2,60,us,sm,2,White,f,2,0,1
7259792,White,Hispanic,0, , , , ,.566319647984074,.2838605615452, , , , ,1,4,1,4, , ,2,7, , ,2, , ,0,66,us,us,2,White,m,2,0,0
7259807,Asian, ,0, , ,-.620902690926675,-.0120738889703111, , ,2,4, , , , ,2,4,4, , ,6,1, , ,-1, , ,21,us,sm,2,East Asian,m,1,0,0
7259808,White,Hispanic,0, , , , ,-.285712385647813,.0912722576194915, , , , ,2,2,2,2, , ,4,5, , ,1, , ,1,38,us,sm,2,White,f,1,0,0
7259843,Hispanic, ,.00806451612903226, , , , ,-.18992674946698,.494825073342219, , , , ,1,5,1,4, , ,5,7, , ,2, , ,-3,27,us,us,1,Other or Unknown,f,2,-1,0
7259867,Black, ,.0078125,-.685964238908607,.402012153744064, , , , , , ,2,5, , ,3,4, ,3, ,7, ,2, , ,0, ,22,us,sm,2,Black or African American,f,2,-1,-1
7259868,Hispanic, ,0, , , , ,-.142149819866326,-.21625002931978, , , , ,1,4,1,4, , ,4,5, , ,1, , ,0,42,us,us,1,More than one race - Other,m,1,0,0
7259875,White,Hispanic,0, , , , ,.108593167275087,1.19421351852656, , , , ,1,3,4,3, , ,4,5, , ,2, , ,-1,64,us,sm,2,White,m,2,0,-3
7259883,Hispanic, ,0, , , , ,-.309461633600635,.659561840209047, , , , ,1,5,1,2, , ,4,4, , ,2, , ,0,19,us,sm,1,Other or Unknown,f,2,-3,0
7259895,Black, ,0,-1.16652886155825,-.0809239281701488, , , , , , ,1,5, , ,2,2, ,1, ,7, ,3, , ,-2, ,19,us,us,2,Black or African American,f,3,-3,-1
7259930,Hispanic, ,0, , , , ,.280172715589911,.20637803377068, , , , , , , , , , , , , , , , , , ,27,us,us,1,White,f, , , 
7259960,White,Asian,0, , ,.382683461226336,.769962755416007, , ,1,4, , , , ,1,4,6, , ,7,0, , ,1, , ,28,us,us,2,White,m,0,0,0
7259989,White,Hispanic,.0078125, , , , ,.367815508291682,.727072948398157, , , , ,3,3,3,3, , ,4,4, , ,1, , ,0,25,us,us,2,White,f,1,0,0
7259992,White,Hispanic,0, , , , ,-.124691355731489,-.014741333185526, , , , ,1,4,2,2, , ,2,7, , ,3, , ,0,19,us,sm,2,White,m,3,-2,-1
7260021,Black, ,0,.712738743924984,.784612950512274, , , , , , ,5,2, , ,2,5, ,1, ,7, ,3, , ,1, ,19,us,us,2,Black or African American,f,3,3,3
7260078,White,Asian,0, , ,.527233889040036,.607330132604956, , ,2,4, , , , ,3,4,6, , ,7,3, , ,1, , ,36,us,sm,2,White,f,3,0,-1
7260182,White,Black,0,-.19318136556694,.567893019106444, , , , , , ,2,2, , ,3,3, ,2, ,7, ,3, , ,1, ,37,us,kr,3,White,m,3,1,-1
7260212,White,Asian,0, , ,.517095602220405,.921477813605649, , ,2,3, , , , ,2,4,6, , ,7,2, , ,1, , ,35,us,sm,2,White,f,2,1,0
7260293,White,Hispanic,0, , , , ,-.462075795687686,-.0564996073566031, , , , ,2,4,4,5, , ,3,6, , ,3, , ,2,62,us,sm,2,White,f,3,1,-2
7260298,Black, ,0,-.220154009249465,-.527535832282715, , , , , , ,3,4, , ,3,2, ,5, ,7, ,3, , ,-1, ,41,us,us,2,Black or African American,f,3,-2,0
7260386,White,Hispanic,0, , , , ,.749117742544717,.531614740703983, , , , ,1,4,3,3, , ,2,7, , ,3, , ,0,76,us,sm,2,White,m,3,-1,-2
7260418,White,Hispanic,0, , , , ,.634553900969928,.78364448251449, , , , , , , , , , , , , , , , , , ,52,us,us,3,White,m, , , 
7260419,White,Asian,0, , ,-.577575887336035,.136132926032591, , ,2,2, , , , ,2,2,3, , ,6,1, , ,0, , ,50,us,sm,2,White,f,1,0,0
7260422,White,Black,0,.782679874372775,.405272063349493, , , , , , ,3,3, , ,2,3, ,2, ,3, ,2, , ,1, ,24,us,sm,3,White,m,2,0,1
7260431,Hispanic, , , , , , , , , , , , ,2,4,2,4, , ,3,7, , ,2, , ,0,20,us,sm,1,More than one race - Other,f,2,0,0
7260458,Black, , , , , , , , , , ,1,5, , ,3,3, ,7, ,7, ,-2, , ,0, ,47,us,sm,.,Black or African American,f,-2,-2,-2
7260462,White,Black,0,-1.09263269801038,-.66691768305469, , , , , , ,2,3, , ,3,2, ,1, ,7, ,3, , ,0, ,30,us,us,2,White,f,3,-1,-1
7260516,White,Black,0,.366925587316437,.661415753431093, , , , , , ,3,4, , ,3,4, ,2, ,5, ,3, , ,1, ,35,us,sm,2,White,f,3,0,0
7260558,White,Hispanic,0, , , , ,.618998479762017,.158076388416984, , , , ,2,2,3,2, , ,2,6, , ,2, , ,0,20,us,us,2,White,m,2,0,-1
7260578,Black, ,0,-.552049182707226,.400686524620772, , , , , , ,1,5, , ,1,5, ,6, ,7, ,3, , ,-1, ,42,us,us,2,Black or African American,f,3,0,0
7260584,White,Asian,0, , ,-.57970215137257,.326718835279002, , ,1,4, , , , ,1,3,3, , ,7,2, , ,2, , ,69,us,sm,.,White,f,2,-1,0
7260652,Hispanic, ,0, , , , ,-.599294724064202,-.252832325075223, , , , ,2,5,5,5, , ,3,7, , ,3, , ,-1,36,us,sm,1,More than one race - Black/White,f,3,0,-3
7260709,Black, ,.5234375,.499721533515052, , , , , , , ,4,4, , ,4,4, , , ,2, ,1, , ,0, ,22,us,us,2,Black or African American,m,1,0,0
7260720,White,Asian,0, , ,-.0486687029577749,.601313131171735, , ,1,2, , , , ,1,2,6, , ,7,1, , ,0, , ,20,us,us,3,White,f,1,0,0
7260735,White,Asian,0, , ,.107199026044593,-.076420230672119, , ,2,3, , , , ,3,3,5, , ,7,3, , ,0, , ,21,us,sm,2,White,f,3,0,-1
7260740,White,Asian,0, , ,-.110113195447831,.622580306069852, , ,1,5, , , , ,1,5,5, , ,6,1, , ,0, , ,26,us,sm,2,White,f,1,0,0
7260757,White,Hispanic,.0859375, , , , ,.728450888364129,-.0393423379596514, , , , ,2,5,2,5, , ,2,3, , ,3, , ,0,18,us,sm,2,White,f,3,0,0
7260814,White,Black,0,.459065293182989,.443731283615771, , , , , , ,2,4, , ,4,4, ,2, ,6, ,2, , ,0, ,24,us,sm,2,White,f,2,0,-2
7260830,White,Hispanic,0, , , , ,.108824559364192,.497705644826179, , , , ,2,5,2,5, , ,2,3, , ,2, , ,0,26,us,sm,3,White,f,2,0,0
7260879,White,Black,0,.709646082777529,.995013135770312, , , , , , ,2,2, , ,2,3, ,2, ,3, ,2, , ,0, ,21,us,sm,2,White,f,2,1,0
7260882,Black, ,0,-.642202617000601,-.113889646566897, , , , , , ,1,5, , ,5,5, ,7, ,7, ,2, , ,0, ,35,us,us,2,Black or African American,f,2,0,-4
7260894,White,Black,.0078125,.619603038091916,1.09257071023048, , , , , , ,2,3, , ,3,3, ,2, ,7, ,3, , ,0, ,53,us,us,.,White,m,3,0,-1
7260903,White,Black,0,.038687180958821,-.442504607281737, , , , , , ,1,5, , ,1,5, ,3, ,7, ,2, , ,0, ,47,us,sm,2,White,f,2,0,0
7260930,White,Asian,0, , ,.257911595698277,.281190585592954, , ,1,5, , , , ,1,5,6, , ,7,2, , ,0, , ,28,us,us,2,White,f,2,0,0
7260938,White,Hispanic,0, , , , ,.373610447505471,.590666916569155, , , , ,3,4,3,4, , ,4,7, , ,0, , ,0,46,us,us,2,White,f,0,0,0
7260944,White,Hispanic,0, , , , ,.437050383324608,.70715044828999, , , , ,2,2,2,3, , ,6,6, , ,-1, , ,0,22,us,us,2,White,f,-1,1,0
7260967,Black, , , , , , , , , , ,1,5, , ,1,5, ,2, ,7, ,3, , ,0, ,65,us,us,2,Black or African American,f,3,0,0
7260975,White,Black,0,.943241381122528,.755644562792808, , , , , , ,1,5, , ,1,5, ,6, ,7, ,2, , ,1, ,39,us,sm,2,White,f,2,0,0
7260989,White,Hispanic,0, , , , , ,.503082243696168, , , , ,1,5,3,3, , ,6,7, , ,3, , ,-2,31,us,us,2,White,m,3,-2,-2
7261000,White,Asian,0, , ,.560255791207942,.532104160951286, , ,2,3, , , , ,2,4,6, , ,6,2, , ,0, , ,48,us,us,2,White,f,2,1,0
7261035,White,Black,0,.306125860452123,.533717472621269, , , , , , ,1,4, , ,1,4, ,6, ,7, ,0, , ,0, ,24,us,us,2,White,f,0,0,0
7261036,White,Hispanic,0, , , , ,1.16645414606347,.439983469236799, , , , ,2,2,2,4, , ,3,7, , ,2, , ,1,45,us,sm,2,White,f,2,2,0
7261043,White,Asian,0, , ,.382398656898775,.640134710131954, , ,2,4, , , , ,1,2,3, , ,7,3, , ,1, , ,23,us,sm,2,White,f,3,-2,1
7261073,White,Black,0,-.115522278914428,-.401125757264025, , , , , , ,2,4, , ,2,4, ,3, ,7, ,2, , ,0, ,48,us,us,2,White,m,2,0,0
7261091,White,Asian,0, , ,.639786780380492,.566248094980839, , ,1,5, , , , ,1,5,4, , ,7,0, , ,0, , ,32,us,sm,2,White,m,0,0,0
7261097,Black, ,0,.260138975342524,-.144236136896406, , , , , , ,2,4, , ,3,3, ,2, ,7, ,3, , ,-1, ,50,us,sm,2,Black or African American,f,3,-1,-1
7261100,White,Asian,0, , ,.446387156617277,.0401653830618387, , ,2,4, , , , ,2,4,3, , ,3,1, , ,0, , ,55,us,sm,3,White,f,1,0,0
7261101,White,Asian,0, , ,-.237942257251403,.245639903663103, , ,2,4, , , , ,2,4,3, , ,6,2, , ,0, , ,51,us,sm,2,White,m,2,0,0
7261135,White,Black,0,-.44257267424498,.789897683774545, , , , , , ,1,2, , ,1,2, ,3, ,4, ,2, , ,0, ,39,us,sm,2,White,m,2,0,0
7261201,Black, ,.015625,-.442955197385068,-.250715718147578, , , , , , ,2,5, , ,4,4, ,3, ,7, ,3, , ,-3, ,20,us,us,.,Black or African American,f,3,-1,-2
7261202,Hispanic, ,0, , , , ,-1.06653748997686,-.719353990861955, , , , ,1,5,1,4, , ,3,7, , ,3, , ,-1,36,us,us,1,Other or Unknown,f,3,-1,0
7261232,White,Hispanic,0, , , , ,.548314569613299,-.115433863461838, , , , ,1,3,3,2, , ,4,5, , ,2, , ,0,27,us,sm,.,White,m,2,-1,-2
7261245,Black, ,0,-.3948202917892,.492671346202787, , , , , , ,1,4, , ,3,3, ,4, ,7, ,1, , ,-2, ,20,us,us,2,Black or African American,f,1,-1,-2
7261263,Asian, ,0, , ,-.173642970538109,-.18178212546567, , ,2,4, , , , ,3,4,6, , ,7,2, , ,0, , ,21,us,us,2,East Asian,f,2,0,-1
7261290,Black, ,0,.0197819211784916,.359014795833673, , , , , , ,1,3, , ,1,3, ,2, ,7, ,2, , ,0, ,19,us,us,2,Black or African American,f,2,0,0
7261313,White,Hispanic,0, , , , ,.348741251765264,.991635053763152, , , , ,1,5,1,5, , ,6,7, , ,3, , ,0,21,us,us,2,White,f,3,0,0
7261319,White,Asian,0, , ,-.136253474290728,.150185202948629, , ,1,4, , , , ,2,4,4, , ,3,-1, , ,1, , ,27,us,sm,2,White,f,-1,0,-1
7261321,Black, ,0,.279136060330774,-.308667490354653, , , , , , ,1,4, , ,1,4, ,3, ,3, ,1, , ,0, ,41,us,sm,.,Black or African American,f,1,0,0
7261355,Hispanic, ,0, , , , ,.136636058812954,-.63134509502635, , , , ,2,4,2,3, , ,2,7, , ,3, , ,-1,34,us,us,1,More than one race - Other,f,3,-1,0
7261364,White,Hispanic,0, , , , ,.461833247973436,.79245525220553, , , , ,1,3,1,5, , ,5,7, , ,2, , ,0,31,us,us,2,White,f,2,2,0
7261367,White,Black,0,.488071343297011,1.08478292301653, , , , , , ,1,4, , ,1,4, ,3, ,5, ,1, , ,0, ,49,us,us,.,White,f,1,0,0
7261411,White,Hispanic,0, , , , ,.837951855767691,-.0915731318107447, , , , ,3,4,3,4, , ,3,3, , ,1, , ,0,25,us,us,2,White,m,1,0,0
7261460,Black, ,0, ,.340438880911362, , , , , , ,3,4, , ,3,4, ,2, ,7, ,3, , ,0, ,29,us,us,2,Black or African American,m,3,0,0
7261500,White,Asian,0, , ,.65414837434917,.246183039533548, , ,2,4, , , , ,4,4,5, , ,7,2, , ,0, , ,25,us,us,2,White,m,2,0,-2
7261518,White,Hispanic,0, , , , ,.61004732853376,.681086050902013, , , , ,1,4,1,4, , ,4,7, , ,3, , ,0,38,us,uk,3,White,f,3,0,0
7261565,White,Black,0,.171994333411904,-.58483942377467, , , , , , ,4,4, , ,2,4, ,4, ,4, ,1, , ,0, ,50,us,sm,2,White,f,1,0,2
7261646,White,Asian,0, , ,.617284927966113,-.0182903838671113, , ,4,2, , , , ,2,4,6, , ,7,1, , ,0, , ,40,us,us,2,White,f,1,2,2
7261671,Black, , ,-.748964055588029, , , , , , , ,3,3, , ,2,4, ,1, ,3, ,3, , ,0, ,16,us,sm,2,Black or African American,f,3,1,1
7261707,Asian, ,0, , ,-.155221497782822,.158240293121361, , ,1,5, , , , ,1,5,6, , ,7,1, , ,0, , ,53,us,sm,2,East Asian,f,1,0,0
7261708,Black, ,0,-.442598324898201,.0415010249304592, , , , , , ,2,4, , ,3,4, ,1, ,7, ,3, , ,0, ,34,us,us,2,Black or African American,f,3,0,-1
7261763,White,Hispanic,0, , , , ,.485556055918797,.104686675315249, , , , ,1,4,1,4, , ,3,7, , ,2, , ,0,51,us,us,3,White,f,2,0,0
7261779,White,Hispanic, , , , , , , , , , , ,1,5,2,2, , ,3,6, , ,2, , ,0,43,us,sm,2,White,f,2,-3,-1
7261840,White,Hispanic,0, , , , , ,-.0152708861493601, , , , ,1,2,2,2, , ,2,3, , ,3, , ,0,36,us,sm,2,White,f,3,0,-1
7261857,White,Hispanic,0, , , , ,.87179584165125,-.179043903062445, , , , ,1,1,1,1, , ,2,6, , ,2, , ,0,51,us,us,.,White,f,2,0,0
7261870,Black, , , ,.110862147221588, , , , , , ,1,5, , ,1,4, ,2, ,7, ,3, , ,-2, ,41,us,us,2,Black or African American,f,3,-1,0
7261874,White,Asian,0, , ,.819289803936747,.557541004834023, , ,2,5, , , , ,2,4,3, , ,7,2, , ,1, , ,26,us,sm,2,White,f,2,-1,0
7261888,Black, ,0,-.41538725552443,.547288225955532, , , , , , ,1,5, , ,1,3, ,2, ,7, ,3, , ,0, ,49,us,sm,2,Black or African American,f,3,-2,0
7261903,White,Black,0,.70866479373435,.809101117582894, , , , , , ,1,4, , ,1,4, ,4, ,4, ,2, , ,0, ,34,us,us,3,White,f,2,0,0
7261911,White,Hispanic,0, , , , ,.251802503722081,.497700215712036, , , , ,2,3,2,2, , ,2,6, , ,2, , ,1,34,us,sm,2,White,m,2,-1,0
7261920,White,Black,0,.651786382849796,.868620711708289, , , , , , ,1,5, , ,1,5, ,7, ,7, ,0, , ,0, ,25,us,sm,2,White,m,0,0,0
7261966,White,Asian, , , ,.457547414209148, , , , , , , , , , , , , , , , , , , , , ,57,us,sm,2,White,m, , , 
7261968,White,Asian,0, , ,.433434396306718,.44180985864622, , ,1,3, , , , ,1,3,3, , ,3,0, , ,0, , ,33,us,us,2,White,m,0,0,0
7261976,White,Hispanic,0, , , , ,.991429339051323,.811344736072357, , , , ,2,3,1,5, , ,6,7, , ,2, , ,2,65,us,us,3,White,f,2,2,1
7261979,Black, ,.015625,.163920720941242,-.363495473172968, , , , , , ,1,4, , ,2,2, ,1, ,7, ,3, , ,-3, ,20,us,sm,2,Black or African American,f,3,-2,-1
7261985,White,Asian,.0078125, , ,-.569809767960071,.5852573458372, , ,1,3, , , , ,1,3,6, , ,6,2, , ,-1, , ,22,us,sm,.,White,f,2,0,0
7261989,Black, ,0,-.550022969932868,.894134132806525, , , , , , ,2,5, , ,2,4, ,2, ,7, ,3, , , , ,61,us,sm,2,Black or African American,m,3,-1,0
7261995,White,Black,0,.519900788029633,.348420917598741, , , , , , ,3,3, , ,3,3, ,3, ,6, ,2, , ,0, ,58,us,us,2,White,f,2,0,0
7261999,Black, , , , , , , , , , ,2,5, , ,2,2, ,3, ,7, ,3, , ,-1, ,63,us,sm,2,Black or African American,f,3,-3,0
7262008,Hispanic, ,0, , , , ,-.8454251290402,-.684865072837695, , , , ,1,5,1,4, , ,2,7, , ,3, , ,0,31,us,us,1,White,f,3,-1,0
7262091,Hispanic, ,0, , , , ,.38616925412293, , , , , ,1,4,1,4, , ,5,5, , ,1, , ,0,26,us,us,1,More than one race - Other,f,1,0,0
7262092,White,Hispanic, , , , , , , , , , , ,1,5,1,5, , ,6,6, , ,1, , ,0,18,us,us,1,White,f,1,0,0
7262096,White,Asian,.328125, , ,.555555915119787,.596442584675972, , ,1,3, , , , ,1,3,5, , ,5,1, , ,0, , ,19,us,us,3,White,f,1,0,0
7262100,White,Hispanic,0, , , , ,.456513756987205,.896836306021057, , , , ,1,4,1,4, , ,3,7, , ,3, , ,1,49,us,us,2,White,f,3,0,0
7262102,White,Hispanic,0, , , , , ,.62910943956772, , , , , , , , , , , , , , , , , , ,19,us,sm,2,White,m, , , 
7262114,White,Asian,0, , ,.781652864630026,.677195224840522, , ,1,4, , , , ,1,4,3, , ,3,2, , ,0, , ,29,us,us,2,White,f,2,0,0
7262116,Black, ,0,.693982566416194,-.439082797182838, , , , , , ,1,5, , ,1,5, ,3, ,7, ,3, , ,0, ,51,us,sm,1,Black or African American,f,3,0,0
7262126,Hispanic, ,0, , , , ,-.0473507035964267, , , , , ,1,3,1,3, , ,2,7, , ,3, , ,0,19,us,sm,1,Other or Unknown,m,3,0,0
7262139,White,Hispanic,0, , , , ,.230283743745047,.385422034659465, , , , ,4,2,2,4, , ,2,7, , ,2, , ,1,18,us,us,2,White,f,2,2,2
7262145,Black, ,.015625,.460559287468991,.4510749404373, , , , , , ,2,5, , ,2,2, ,2, ,1, ,0, , ,0, ,24,us,us,2,Black or African American,f,0,-3,0
