session_id,ErrorPct,TooFast,Condition,ConditionNum,Age,Ethnicity,Gender,Race,WhiteAsianBIAT,WhiteHispBIAT,WhiteBlackBIAT,AsianHispBIAT,AsianBlackBIAT,HispBlackBIAT,WhiteImpAgg,HispImpAgg,AsianImpAgg,BlackImpAgg,RaceFocal,WhiteAsianExp,WhiteHispExp,WhiteBlackExp,AsianHispExp,AsianBlackExp,HispBlackExp,WhiteExpAgg,BlackExpAgg,AsianExpAgg,HispExpAgg,CondxImpWB,CondxImpWH,CondxImpWA,WhiteMinorityBIAT,WhiteMinorityExp
2576533,.078125,0,good,1,18,2,1,6,.136660083331763,-.17074443101461,-.0835515946002192,-.0764784659345307,.711037277823943,-.838206651945436,-.0392119807610221,-.196994584998765,.16596624285255,.0702403229072376,White,1,1,0,0,1,1,.666666666666667,.666666666666667,-.666666666666667,-.666666666666667,-.0835515946002192,-.17074443101461,.136660083331763, , 
2576557,.0729166666666667,0,good,1,19,2,2,6,.110748163352459,.606145454119881,.914609602480828,-.381884003631054,.308737638535671,.0710663145121312,.543834406651056,-.0510650453255651,-.0612981761492807,-.43147118517621,White,0,0,0,0,0,0,0,0,0,0,.914609602480828,.606145454119881,.110748163352459, , 
2576563,.119791666666667,.00520833333333333,good,1,20,2,1,2,.0707876612641338,.342401766064117,-.634256497184091,.626882623799544,.603844100216632,-.930104707918409,-.0736890232852802,-.63312969926069,.386646354250681,.320172368295289,Asian,-2,2,2,3,1,-1,.666666666666667,-.666666666666667,2,-2,-.634256497184091,.342401766064117,.0707876612641338,.0707876612641338,-2
2576599,.119791666666667,0,bad,-1,19,2,2,3,.506515293718149,.31749444902251,-.831356043466196,-.373154660102948,1.05401509229788,.0597039629515625,-.00244876690851215,.0384547246773335,.0581150461589271,-.0941210039277485, ,0,1,1,1,1,0,.666666666666667,-.666666666666667,.666666666666667,-.666666666666667,.831356043466196,-.31749444902251,-.506515293718149, , 
2576654,.09375,.0104166666666667,good,1,18,2,2,6,.281130716110642,.637227664496179,.714098392897687,-.398474705773448,-.334458510247688,-.0707525658912621,.544152257834836,-.103168508204664,-.338021310710593,-.102962438919579,White,1,1,1,0,0,0,1,-.333333333333333,-.333333333333333,-.333333333333333,.714098392897687,.637227664496179,.281130716110642, , 
2576685,.125,0,good,1,21,2,2,3,.0989004233910238,.288630547088622,.490076344953115,.0382015178601147,-.0117359003219333,.39136259498314,.29253577181092,.0215101766781342,-.0241449352842808,-.289901013204774, ,-1,1,1,1,1,1,.333333333333333,-1,1,-.333333333333333,.490076344953115,.288630547088622,.0989004233910238, , 
2576711,.078125,0,bad,-1,19,2,1,6,.683395856479207,-.366654200769225,.564887903677224,-.548227719180357,-.418435327523484,.849073246877847,.293876519795735,.587985055609143,-.550019634394349,-.331841941010529,White,2,2,2,-1,-1,0,2,-1,0,-1,-.564887903677224,.366654200769225,-.683395856479207, , 
2576735,.4375,.380208333333333,good,1,20,2,1,6,.41023683166719,.380935711411108,.566586117905776,-.0907393991030654,-.300929394398609,-.28617771333832,.452586220328024,-.192124675215454,-.267301875056288,.00684032994371779,White,0,0,0,0,0,0,0,0,0,0,.566586117905776,.380935711411108,.41023683166719, , 
2576879,.0989583333333333,.00520833333333333,bad,-1,19,2,2,3,.787696039300936,.0913891314534157,.230179088020863,.273311992338913,-.146431390669566,.526634334430272,.369754752925071,.0539777368793145,-.220271812543863,-.203460677260523, ,-2,3,2,3,3,-2,1,-1,2.66666666666667,-2.66666666666667,-.230179088020863,-.0913891314534157,-.787696039300936, , 
2576891,.0729166666666667,.00520833333333333,bad,-1,18,1,2,7,.315778176341827,-.19709226853667,.460539960663781,.343206121314377,.544547956262216,-.528103558312822,.193075289489646,-.224739137030176,.190658633744922,-.158994786204392,Hisp,3,-3,0,-3,-3,3,0,0,-3,3,-.460539960663781,.19709226853667,-.315778176341827,-.19709226853667,-3
2576894,.109375,0,bad,-1,20,2,1,6,-.137556725469126,1.04053435131953,-.103716741397665,.65204777610641,.634383797554007,-.492454133378778,.266420294817581,-.72834542026824,.474662766376514,-.0127376409258547,White,2,2,2,-1,-2,-1,2,-1.66666666666667,.333333333333333,-.666666666666667,.103716741397665,-1.04053435131953,.137556725469126, , 
2576901,.145833333333333,0,bad,-1,19,2,1,6,.482272265709877,.133906820271842,.251345038394097,-.0837452699306063,-.250129010901925,-.0138256129611094,.289174708125272,-.0213290544341149,-.272048848847469,.00420319515631255,White,2,2,2,-2,-2,-1,2,-1.66666666666667,.666666666666667,-1,-.251345038394097,-.133906820271842,-.482272265709877, , 
2576931,.109375,0,good,1,18,2,1,3*6,-.113588225391575,-.392973073669655,-.0712145793868224,.569596424109951,-.7388266237406,-.362616763447544,-.192591959482684,-.17974670462928,-.0185473247463581,.390885988858322, ,1,1,-1,0,-1,-1,.333333333333333,1,-.666666666666667,-.666666666666667,-.0712145793868224,-.392973073669655,-.113588225391575, , 
2576932,.0416666666666667,0,bad,-1,18,2,1,2,.612572405974558,-.0838850351557086,.851261965518443,-.437471762192243,.701610130502945,.636930161618902,.459983112112431,.386095652988951,-.116144679221285,-.729934085880097,Asian,0,0,0,0,0,0,0,0,0,0,-.851261965518443,.0838850351557086,-.612572405974558,.612572405974558,0
2577136,.109375,0,bad,-1,21,2,2,6,-.1395415431062,.315937796796475,-.184385615837452,.0533875732276876,-.790578865919011,.0321972554959394,-.00266312071572567,-.112376038176074,-.199216583195041,.314255742086841,White,0,1,0,-1,0,1,.333333333333333,.333333333333333,.333333333333333,-1,.184385615837452,-.315937796796475,.1395415431062, , 
2577157,.0520833333333333,0,bad,-1,18,2,1,6,-.211868427144068,.359188560213294,.92649487330521,.0330472237549891,.66365588129591,.581033755768993,.357938335458146,.0629326572669031,.302857177398323,-.723728170123371,White,0,0,0,0,0,0,0,0,0,0,-.92649487330521,-.359188560213294,.211868427144068, , 
2577184,.140625,.0833333333333333,good,1,18,2,2,5,.25328033700205,-.0417480719902014,.229442841735136,-.381983932120084,.42103705468678,.57616844930126,.146991702248995,.333300151137182,-.0714090714784517,-.408882781907725,Black,0,0,0,0,0,0,0,0,0,0,.229442841735136,-.0417480719902014,.25328033700205,.229442841735136,0
2577229,.0416666666666667,0,good,1,18,1,1,7,-.21530960009989,-.654576272920342,-.396868646849725,.0675977495986716,-.529505818696299,.134823321344615,-.422251506623319,.240600614888762,-.0821994896659127,.26385038140047,Hisp,0,-1,0,-1,0,1,-.333333333333333,-.333333333333333,-.333333333333333,1,-.396868646849725,-.654576272920342,-.21530960009989,-.654576272920342,-1
2577261,.145833333333333,0,bad,-1,18,2,1,5,.490959541945738,-.138136197572817,.570254571642944,-.446203758652066,.394915689376046,.264445425527933,.307692638671955,.282928460584272,-.180749203740586,-.409871895515641,Black,0,0,0,0,0,0,0,0,0,0,-.570254571642944,.138136197572817,-.490959541945738,.570254571642944,0
2577290,.109375,.0416666666666667,good,1,18,2,2,6,-.127134616199461,.418302946264117,.385233888860855,.232600172930636,.32646996138592,.268297240850048,.225467406308503,-.127535292781568,.228734916838672,-.326667030365608,White,3,3,3,-1,0,2,3,-.333333333333333,-.666666666666667,-2,.385233888860855,.418302946264117,-.127134616199461, , 
2577429,.140625,.0104166666666667,bad,-1,18,2,1,6,.302059306543345,-.699578964345707,-.669157163276889,-.00302659140986851,.37659218323826,.778862899770264,-.35555894035975,.493822818508613,.0238354284283487,-.162099306577212,White,0,0,0,0,0,0,0,0,0,0,.669157163276889,.699578964345707,-.302059306543345, , 
2577619,.166666666666667,0,good,1,18,2,2,6,.0157576027886214,.621093111472023,.0212151357710999,-.477806761116947,-.213000202700398,-.208944683534697,.219355283343915,-.117410344629924,-.235521522201989,.133576583487998,White,3,3,2,2,1,1,2.66666666666667,0,-2,-.666666666666667,.0212151357710999,.621093111472023,.0157576027886214, , 
2578242,.104166666666667,0,good,1,18,2,2,6,.0863813724869992,.0930159044397462,-.0699669807912987,.236572957149154,-.673799276084224,-.199410799161786,.0364767653784822,-.176333220250229,-.174535897140689,.314392352012436,White,0,0,0,0,0,0,0,0,0,0,-.0699669807912987,.0930159044397462,.0863813724869992, , 
2578281,.505208333333333,.473958333333333,bad,-1,18,2,2,6,.300203672460151,-.254520892402477,.251929467853937,-.365670919641256,.462756567435909,.125617816767092,.0992040826372038,.248603209603608,-.0677060082218328,-.280101284018979,White,0,0,0,0,0,0,0,0,0,0,-.251929467853937,.254520892402477,-.300203672460151, , 
2578625,.15625,0,good,1,19,1,1,6,-.290141805288435,.722791397795929,.208950198829135,-.192057868867761,-.74107564075843,-.677398247491231,.21386659711221,-.4027105921398,-.214330568112585,.403174563140175,Hisp,0,0,0,0,0,0,0,0,0,0,.208950198829135,.722791397795929,-.290141805288435,.722791397795929,0
2578714,.135416666666667,0,bad,-1,22,2,1,2,-.471284219500254,1.0104390622291,-.293869114049432,.339530278206209,.446856474848805,.0970971280389996,.0817619095598059,-.417624070798771,.419223657518422,-.0833614962794577,Asian,-2,1,-1,1,0,-2,-.666666666666667,1,1,-1.33333333333333,.293869114049432,-1.0104390622291,.471284219500254,-.471284219500254,-2
2578731,.03125,.015625,good,1,18,2,2,6,.735280764702372,.309856329986602,-.325817391706321,-.0374808885175015,-.203867352606318,-.900758767667668,.239773234327551,-.391044736378923,-.325543001942064,.476814503993436,White,2,2,2,0,1,1,2,0,-1,-1,-.325817391706321,.309856329986602,.735280764702372, , 
2578809,.046875,.0364583333333333,good,1,19,2,1,6,-.0227820262971545,-.888945113042215,1.34422873950641,.169902517881322,-.301980046728134,-.336533672732812,.144167200055679,.127502974142694,-.0364318341832192,-.235238340015153,White,0,0,0,0,0,0,0,0,0,0,1.34422873950641,-.888945113042215,-.0227820262971545, , 
2579063,.0364583333333333,0,bad,-1,18,2,2,2,.361860407815383,.819283416830905,.399023782466139,.891782599517875,.312528674336228,.338506961474494,.526722535704142,-.457519684958095,.28081695534624,-.350019806092287,Asian,-2,1,0,1,3,-1,-.333333333333333,-.666666666666667,2,-1,-.399023782466139,-.819283416830905,-.361860407815383,.361860407815383,-2
2579114,.0885416666666667,.0416666666666667,good,1,19,2,1,6,-.492237911490106,.537540871361025,.733629446256303,-.310764744182542,.545352808248682,.351050217359522,.25964413537574,.0414246967270132,.242275325185415,-.543344157288169,White,0,0,0,0,0,0,0,0,0,0,.733629446256303,.537540871361025,-.492237911490106, , 
2579317,.0885416666666667,.0104166666666667,good,1,18,1,1,6*7,.489768116363919,.158747144512899,.0447926104174078,-.167834028754494,.730923517450688,.047756639707607,.231102623764742,.0189478413164008,.0244404574440915,-.274490922525234,Hisp,0,0,0,0,0,0,0,0,0,0,.0447926104174078,.158747144512899,.489768116363919,.158747144512899,0
2580203,.0989583333333333,0,bad,-1,20,2,1,2,.288337556683715,.919253201230057,.911857675223112,.523599840708004,.916826351394715,.437659108849902,.706482811045628,-.33506464436272,.384029545139668,-.755447711822576,Asian,-1,0,2,2,3,2,.333333333333333,-2.33333333333333,2,0,-.911857675223112,-.919253201230057,-.288337556683715,.288337556683715,-1
2580853,.125,.015625,good,1,18,2,2,6,.878707190779732,.466598280082718,-.449592272971466,.300416106289023,.651171718713548,.477593745540691,.298571065963661,-.096473546943683,.0242935447409462,-.226391063760924,White,0,0,0,0,0,0,0,0,0,0,-.449592272971466,.466598280082718,.878707190779732, , 
2580983,.140625,0,good,1,18,2,1,6,.268178184197112,.512459274601049,.448995186197863,.263025449694911,.108527923433255,.335937072009275,.409877548332008,-.146515884095562,.0344583963103513,-.297820060546798,White,0,0,0,0,0,0,0,0,0,0,.448995186197863,.512459274601049,.268178184197112, , 
2581208,.125,.00520833333333333,good,1,18,1,1,6,.337738940272389,.437784369097666,-.230036147385665,-.246814014825209,-.164575115087951,-.108742810811509,.181829053994797,-.0999043883613218,-.249709356728516,.167784691095041,Hisp,1,2,1,0,1,0,1.33333333333333,-.666666666666667,0,-.666666666666667,-.230036147385665,.437784369097666,.337738940272389,.437784369097666,2
2583164,.0520833333333333,0,bad,-1,18,2,1,6,.563020755100642,1.07492807285566,.474935485268121,-.594203558124833,.561504307185199,-.340697855727863,.704294771074809,-.273807456819565,-.198573335346759,-.231913978908486,White,0,0,0,0,0,0,0,0,0,0,-.474935485268121,-1.07492807285566,-.563020755100642, , 
2583479,.161458333333333,0,bad,-1,18,2,2,3,.0569020956140076,.718340119291535,.672588453022459,1.26287842382607,.64809141205235,.224491407104952,.482610222642667,-.585575712004219,.618022580088139,-.515057090726587, ,0,0,0,0,0,0,0,0,0,0,-.672588453022459,-.718340119291535,-.0569020956140076, , 
2583849,.0364583333333333,0,good,1,20,2,2,6,1.15526418990621,.37802734406225,-.459120146059934,.221597376022075,-.451207087924527,.748802344358196,.358057129302841,.049725874757957,-.46162463393622,.0538416298754218,White,2,2,0,0,1,1,1.33333333333333,.666666666666667,-1,-1,-.459120146059934,.37802734406225,1.15526418990621, , 
2583877,.15625,0,bad,-1,18,2,2,2*6,.304182746275055,-.0920216473862807,.280066552960743,-.370713624082057,-.04249733791647,-.520765170440129,.164075883949839,-.0193432996572638,-.239131236091194,.0943986517986185, ,1,1,0,-1,1,-2,.666666666666667,.333333333333333,-.333333333333333,-.666666666666667,-.280066552960743,.0920216473862807,-.304182746275055, , 
2584995,.0677083333333333,.0104166666666667,good,1,19,2,2,6,-.0493353818616419,-.267632512064276,-.745189393002279,-.193546273339155,-.799156707521757,-.968881581783767,-.354052428976066,-.169234265460112,-.31445586633309,.837742560769268,White,1,0,0,1,1,0,.333333333333333,.333333333333333,-1,.333333333333333,-.745189393002279,-.267632512064276,-.0493353818616419, , 
2585048,.0625,0,good,1,18,2,2,6,.333961736817114,.659340927127674,.173321263787942,.113094968647053,-.635681342244701,.288208047142557,.388874642577577,-.16140928287739,-.285516036804921,.0580506771047342,White,2,1,0,1,1,0,1,.333333333333333,-1.33333333333333,0,.173321263787942,.659340927127674,.333961736817114, , 
2585591,.0104166666666667,.015625,bad,-1,19,2,1,2,.596163134441357,-.24979023854146,.428770670601421,-.518189059446635,.219106642596412,-.396657382252972,.258381188833773,.123773971911708,-.29841518376386,-.0837399769816202,Asian,-2,-1,-3,2,0,-2,-2,1.66666666666667,1.33333333333333,-1,-.428770670601421,.24979023854146,-.596163134441357,.596163134441357,-2
2585653,.0989583333333333,0,good,1,19,2,2,6,-.339571780645271,.112278997628213,.310290421895348,.41364046147486,.0565870732320915,.0107817901496433,.0276658796260968,-.17171255631781,.269933105117407,-.125886428425694,White,0,0,0,0,0,0,0,0,0,0,.310290421895348,.112278997628213,-.339571780645271, , 
2585689,.0416666666666667,0,good,1,21,2,1,2,-.578983606295521,.697427039371474,.187625502331225,.43968671045231,-.764892996895592,.730783548807759,.102022978469059,-.135443400338675,.0845924399507461,-.0511720180811305,Asian,0,0,0,0,0,0,0,0,0,0,.187625502331225,.697427039371474,-.578983606295521,-.578983606295521,0
2585748,.109375,0,good,1,18,2,1,6,.464380833799601,-.427309249842559,.502871799008391,.52010316487426,.440970544451999,.160567696156666,.179981127655144,.0225912603749881,.16556429184222,-.368136679872352,White,0,0,0,0,0,0,0,0,0,0,.502871799008391,-.427309249842559,.464380833799601, , 
2585791,.182291666666667,.015625,good,1,19,2,2,6,-.0603955757039125,-.716841359355149,-.698641784002318,.899612644343307,-.493800729598296,-.483400022728361,-.49195957302046,-.222057102572173,.155402496816308,.558614178776325,White,2,2,1,0,0,0,1.66666666666667,-.333333333333333,-.666666666666667,-.666666666666667,-.698641784002318,-.716841359355149,-.0603955757039125, , 
2585794,.135416666666667,.03125,good,1,19,3,1,2,-.235314270252802,.264123819138641,.639816584847312,.797224757490154,.0136846698318399,.24306360561747,.22287537791105,-.272761657003775,.348741232524932,-.298854953432207,Asian,0,1,1,1,1,1,.666666666666667,-1,.666666666666667,-.333333333333333,.639816584847312,.264123819138641,-.235314270252802,-.235314270252802,0
2585797,.0677083333333333,0,bad,-1,18,2,2,6,.32400573800209,-.0797880068469615,-.00237455292468672,.410973126867983,.0276788667084122,-.630747735654686,.0806143927434806,-.320644285225236,.0382154185247684,.201814473956987,White,1,1,0,0,0,0,.666666666666667,0,-.333333333333333,-.333333333333333,.00237455292468672,.0797880068469615,-.32400573800209, , 
2585799,.119791666666667,0,bad,-1,18,2,2,6,-.139117098304465,.874646311973822,.188065534451111,.21833008948324,-.13260555084762,-.10946087462177,.307864916040156,-.400812425359611,.0749472123133617,.0180002970060931,White,0,1,1,-1,-1,0,.666666666666667,-.666666666666667,.666666666666667,-.666666666666667,-.188065534451111,-.874646311973822,.139117098304465, , 
2585837,.395833333333333,.640625,bad,-1,19,2,2,6,.735182153621198,-.867111377141197,1.12559528415733,-1.43821645470143,-1.3703471930857,.49838007715769,.331222020212444,.934569303000107,-1.18124860046945,-.0845427227431056,White,0,0,0,0,0,0,0,0,0,0,-1.12559528415733,.867111377141197,-.735182153621198, , 
2585845,.130208333333333,.00520833333333333,good,1,20,2,1,6,.503264839827668,.743950813646379,.292699029981531,-.37464148962994,-.40277458913534,-.514889804645104,.513304894485193,-.294733042887181,-.426893639530983,.208321787932971,White,2,2,2,2,2,2,2,.666666666666667,-2,-.666666666666667,.292699029981531,.743950813646379,.503264839827668, , 
2585861,.166666666666667,.0104166666666667,good,1,18,2,1,6,-.212729276932996,-.126533054621591,1.04099825128913,-.334828377617238,-.0706807721092056,.0299615621472088,.233911973244848,.163774331462013,-.064259957597816,-.333426347109044,White,0,0,0,0,0,0,0,0,0,0,1.04099825128913,-.126533054621591,-.212729276932996, , 
2586014,.151041666666667,.0208333333333333,bad,-1,20,2,1,2*3,.0454133406238933,1.10497358084991,.880110595174198,-.929264311305001,.335058066868822,.309797220996174,.676832505549333,.0446959838170889,-.213206528353357,-.508321961013065, ,-2,0,0,2,2,0,-.666666666666667,-.666666666666667,2,-.666666666666667,-.880110595174198,-1.10497358084991,-.0454133406238933, , 
2586066,.104166666666667,0,bad,-1,19,2,2,6,.136737712348607,-.0442859006494763,.860650069161238,.736733129017629,1.13690352678684,.739781662578895,.317700626953456,.0157781447369143,.578966314485287,-.912445086175658,White,1,2,1,-1,-2,0,1.33333333333333,-1,.666666666666667,-1,-.860650069161238,.0442859006494763,-.136737712348607, , 
2586145,.166666666666667,.0260416666666667,bad,-1,19,2,2,6,.296332325754645,.605392302662548,.814900113252496,.185116343495527,.547465214525749,.152012826512385,.57220824722323,-.212831939881897,.145416410755544,-.504792718096877,White,1,1,1,0,0,-1,1,-.666666666666667,-.333333333333333,0,-.814900113252496,-.605392302662548,-.296332325754645, , 
2586188,.0520833333333333,0,good,1,22,1,2,5*7,-1.10504560581136,-.139097669016884,-.891309642342571,.0652105537676139,.39584307672126,-.0159447585922239,-.711817639056938,.0193141188856822,.522033078766744,.170470441404512,Hisp,1,-1,0,-1,-1,0,0,.333333333333333,-1,.666666666666667,-.891309642342571,-.139097669016884,-1.10504560581136,-.139097669016884,-1
2586206,.0833333333333333,0,bad,-1,20,2,1,6,.692293096259972,-.166940553654352,.794882116240758,.187059889505166,-.386063586462405,.547465384984227,.440078219615459,.175782016377805,-.297098931072404,-.31876130492086,White,0,0,0,0,0,0,0,0,0,0,-.794882116240758,.166940553654352,-.692293096259972, , 
2586378,.182291666666667,0,good,1,18,2,1,6,.464982686836386,-.488436293277473,-.0790194861418469,.459422414638981,-.220608269255975,-.413135842950128,-.0341576975276447,-.128040654770545,-.0753895138177931,.237587866115983,White,0,0,0,0,0,0,0,0,0,0,-.0790194861418469,-.488436293277473,.464982686836386, , 
2586397,.09375,0,good,1,19,2,2,6,.328159106237121,.314553738238235,1.46084162686327,1.05213387210992,-.567107491089434,-.712335311544784,.701184823779542,-.693007640630978,.0522890915944534,-.0604662747430166,White,1,1,1,0,1,0,1,0,-.666666666666667,-.333333333333333,1.46084162686327,.314553738238235,.328159106237121, , 
2586400,.0625,0,bad,-1,30,2,2,7,-.529461440431211,.891496437068169,-.217139622897161,.176677908310042,.558385108113212,.522333649731301,.0482984579132658,-.18194689854897,.421508152284822,-.287859711649117, ,0,0,0,0,0,0,0,0,0,0,.217139622897161,-.891496437068169,.529461440431211, , 
2586429,.197916666666667,.00520833333333333,good,1,20,2,2,5,.218564448625306,.178162558413743,.233578585815612,.517131319552569,.366741990605354,-.140916180863544,.210101864284887,-.278736686276618,.221769620510872,-.153134798519141,Black,0,0,0,0,0,0,0,0,0,0,.233578585815612,.178162558413743,.218564448625306,.233578585815612,0
2586457,.0625,.0260416666666667,bad,-1,19,2,2,6,-.0408481861725859,.017672040227044,.486905440806779,-.318715647836065,-.450637276066389,.260900470129036,.154576431620412,.187314692579352,-.242834912576623,-.099056211623142,White,0,0,0,0,0,0,0,0,0,0,-.486905440806779,-.017672040227044,.0408481861725859, , 
2586479,.0416666666666667,0,bad,-1,21,2,1,2,-.0717004026705469,.76178453529376,-.211797644990473,.431048392951842,.777736251897989,.948897662774578,.159428829210914,-.0813117551570082,.426828349173459,-.504945423227365,Asian,0,0,0,1,1,0,0,-.333333333333333,.666666666666667,-.333333333333333,.211797644990473,-.76178453529376,.0717004026705469,-.0717004026705469,0
2586480,.0885416666666667,0,bad,-1,19,2,1,6,-.174501661704438,-.634146535685244,.536702773791778,-.773877612720587,-.250738269067235,.024151465204196,-.0906484745326347,.477391871203342,-.283371406694461,-.103371989976246,White,1,1,1,1,1,1,1,.333333333333333,-1,-.333333333333333,-.536702773791778,.634146535685244,.174501661704438, , 
2586499,.015625,0,good,1,21,2,1,6,.649737665249705,.411319864737247,.740601267791549,-.203012624491387,.333129644326989,-.387115016633017,.600552932592834,-.198474085626292,-.173206881804701,-.22887196516184,White,0,0,0,0,0,0,0,0,0,0,.740601267791549,.411319864737247,.649737665249705, , 
2586539,.0575916230366492,0,good,1,20,2,2,6,.579276266029204,-.960712400040915,.239126899698687,-.431696712070338,-.884304187768231,.475116818251468,-.0474364114376745,.62250864345424,-.631759055289258,.056686823272692,White,0,0,0,0,0,0,0,0,0,0,.239126899698687,-.960712400040915,.579276266029204, , 
2586551,.0729166666666667,0,bad,-1,19,2,2,2*6,-.35020139548637,.102774122517644,.1213388050927,-.514269117711337,.41108319441865,.845843732367846,-.0420294892920088,.41911290918718,.0823384907312277,-.459421910626399, ,1,0,0,0,0,0,.333333333333333,0,-.333333333333333,0,-.1213388050927,-.102774122517644,.35020139548637, , 
2586588,.145833333333333,0,bad,-1,18,2,1,5,.0264914154333658,.404260230753397,.363326378485036,.216272437687458,.446723708396623,.604114782013745,.264692674890599,-.00547262880903637,.212168243550239,-.471388289631802,Black,0,0,0,0,0,0,0,0,0,0,-.363326378485036,-.404260230753397,-.0264914154333658,.363326378485036,0
2586596,.03125,0,good,1,19,2,1,6,1.19116088042712,-.340112046556884,.780319158798161,.627078898379152,.354713160076471,.594725114334479,.543789330889466,.10258608750407,-.0697896073238327,-.576585811069704,White,3,2,1,0,1,0,2,0,-1.33333333333333,-.666666666666667,.780319158798161,-.340112046556884,1.19116088042712, , 
2586597,.119791666666667,0,good,1,19,2,1,6,-.315726846929839,.28847450937766,.286600137329307,.3973491637554,-.321902346424254,-.801925918452609,.0864492665923758,-.495916530528556,.130391221420329,.279076042515852,White,3,1,1,1,1,1,1.66666666666667,.333333333333333,-1.66666666666667,-.333333333333333,.286600137329307,.28847450937766,-.315726846929839, , 
2586632,.114583333333333,.0260416666666667,good,1,19,2,2,6,-.322841105737032,1.11800054327096,.155614866116758,-.131554738559405,-.30829612518473,-.791794818726566,.316924767883563,-.592746874479375,-.0390032526690343,.314825359264846,White,3,2,3,-1,1,-2,2.66666666666667,-1.33333333333333,-1,-.333333333333333,.155614866116758,1.11800054327096,-.322841105737032, , 
2586705,.125,0,good,1,17,2,2,5,-.00929294893182578,.477774904246342,-.388673310780522,.180807869864141,-1.08363835028241,-.477751225195303,.0266028815113314,-.378777999768595,-.297845843828816,.65002096208608,Black,2,-1,3,-1,1,1,1.33333333333333,-1.66666666666667,-.666666666666667,1,-.388673310780522,.477774904246342,-.00929294893182578,-.388673310780522,3
2586753,.192708333333333,.0260416666666667,good,1,18,2,2,5,.511551847651883,.087092270401307,.437828216683183,-.436257362776612,-.925711391077524,.315511176037419,.345490778245458,.221558756137575,-.624506867168673,.0574573327856406,Black,-1,2,1,2,1,-1,.666666666666667,-.333333333333333,1.33333333333333,-1.66666666666667,.437828216683183,.087092270401307,.511551847651883,.437828216683183,1
2586807,.0729166666666667,0,good,1,18,2,1,3,-.12566225664016,-.498107667573224,.832263987476173,-.672733389312152,-.0649102578807248,.426911563709758,.0694980210875965,.532584206865044,-.203993796850906,-.398088431101735, ,0,0,0,0,0,0,0,0,0,0,.832263987476173,-.498107667573224,-.12566225664016, , 
2587329,.557291666666667,.921875,bad,-1,18,2,2,3,.351205193030821,-.506145162133699,-.0913383642283989, ,-.17950255373787,-.204931421171271,-.0820927777770923, , ,.158590779712513, ,0,0,0,0,0,0,0,0,0,0,.0913383642283989,.506145162133699,-.351205193030821, , 
2587436,.0677083333333333,.015625,good,1,18,2,1,3,.934242321419414,.328570320081744,.55022285073785,.249896469829914,-.242794116096572,.41651719439671,.60434516407967,-.0539831985049829,-.309046655895357,-.24131530967933, ,0,1,1,0,0,0,.666666666666667,-.333333333333333,0,-.333333333333333,.55022285073785,.328570320081744,.934242321419414, , 
2587736,.1875,.015625,bad,-1,19,2,1,3,.409138413609485,.956457426455521,1.10248745872491,-.815289456347901,.93614301916733,.199541432040786,.822694432929972,.0194578206443888,-.0960949502633518,-.746057303311009, ,2,2,3,-1,1,2,2.33333333333333,-2,-.666666666666667,.333333333333333,-1.10248745872491,-.956457426455521,-.409138413609485, , 
2587758,.0523560209424084,0,good,1,23,2,1,2,-.404066388167377,-.626828006132883,-.0551710034722477,-.393512325050347,-.924092943715321,-.36432525316263,-.362021799257503,.218671692673533,-.30451296019943,.447863066783399,Asian,-3,2,0,3,3,-2,-.333333333333333,-.333333333333333,3,-2.33333333333333,-.0551710034722477,-.626828006132883,-.404066388167377,-.404066388167377,-3
2587857,.4375,.369791666666667,good,1,19,2,1,2,-.544502093386076,-1.28342327200776,.368960787000822,-.763561625618719,-.399762707297301,.26316826920042,-.486321526131005,.770051055608967,-.206274079843315,-.077455449634647,Asian,-3,2,3,3,3,1,.666666666666667,-2.33333333333333,3,-1.33333333333333,.368960787000822,-1.28342327200776,-.544502093386076,-.544502093386076,-3
2587933,.119791666666667,0,good,1,19,2,1,6,-.294969455987051,.121254719446075,.22302677468636,.21484002861671,.012358921880753,-.443185242460494,.0164373460484614,-.259759996841093,.174056135494838,.0692665152977938,White,0,0,0,0,0,0,0,0,0,0,.22302677468636,.121254719446075,-.294969455987051, , 
2587967,.0677083333333333,.0364583333333333,good,1,20,2,2,6,-.486952731710655,.666607784873956,.967188790255571,-.650645951413513,.544675830910376,.340396017487513,.382281281139624,.108144728009023,.126994203735839,-.617420212884487,White,1,1,1,0,-1,0,1,-.666666666666667,0,-.333333333333333,.967188790255571,.666607784873956,-.486952731710655, , 
2587973,.0364583333333333,0,bad,-1,18,2,2,6,.644319579257716,.121622675211381,.323881548535604,-.602108278462164,-.54305027088434,-.318043694937563,.363274601001567,.0541473027710731,-.59649270953474,.1790708057621,White,1,1,1,0,1,0,1,0,-.666666666666667,-.333333333333333,-.323881548535604,-.121622675211381,-.644319579257716, , 
2587981,.120418848167539,0,bad,-1,18,1,2,6*7,.613582787012446,.523330636584741,.517779050080621,.241454190824281,-.0949004965579568,.632325207864336,.551564157892603,-.0441532065148955,-.155676364248707,-.351734587129,Hisp,0,0,1,-2,0,2,.333333333333333,-1,-.666666666666667,1.33333333333333,-.517779050080621,-.523330636584741,-.613582787012446,.523330636584741,0
